0,1,2,3,4,5
GA,Dalton,2023,General Fund,gf23,"$38,171,715.00"
GA,Dalton,2023,Police,p23,"$10,368,480.00"
GA,Dalton,2024,General Fund,,
GA,Dalton,2024,Police,,
GA,Dalton,2025,General Fund,,
GA,Dalton,2025,Police,,
GA,Dunwoody,2018,General Fund,gf18,"$23,333,832.00"
GA,Dunwoody,2018,Police,p18,"$9,140,716.00"
GA,Dunwoody,2019,General Fund,gf19,"$23,920,573.00"
GA,Dunwoody,2019,Police,p19,"$9,458,951.00"
GA,Dunwoody,2020,General Fund,gf20,"$24,644,953.00"
GA,Dunwoody,2020,Police,p20,"$9,341,200.00"
GA,Dunwoody,2021,General Fund,gf21,"$23,920,915.00"
GA,Dunwoody,2021,Police,p21,"$9,192,515.00"
GA,Dunwoody,2022,General Fund,gf22,"$26,954,516.00"
GA,Dunwoody,2022,Police,p22,"$10,271,201.00"
GA,Dunwoody,2023,General Fund,gf23,"$30,127,088.00"
GA,Dunwoody,2023,Police,p23,"$11,012,681.00"
GA,Dunwoody,2024,General Fund,,
GA,Dunwoody,2024,Police,,
GA,Dunwoody,2025,General Fund,,
GA,Dunwoody,2025,Police,,
GA,Kennesaw,2018,General Fund,gf18,"$22,274,130.00"
GA,Kennesaw,2018,Police,p18,"$6,527,222.00"
GA,Kennesaw,2019,General Fund,gf19,"$23,181,348.00"
GA,Kennesaw,2019,Police,p19,"$6,968,985.00"
GA,Kennesaw,2020,General Fund,gf20,"$24,388,681.00"
GA,Kennesaw,2020,Police,p20,"$7,485,635.00"
GA,Kennesaw,2021,General Fund,gf21,"$25,044,940.00"
GA,Kennesaw,2021,Police,p21,"$7,502,709.00"
GA,Kennesaw,2022,General Fund,gf22,"$25,887,587.00"
GA,Kennesaw,2022,Police,p22,"$8,421,673.00"
GA,Kennesaw,2023,General Fund,gf23,"$27,634,106.00"
GA,Kennesaw,2023,Police,p23,"$8,685,211.00"
GA,Kennesaw,2024,General Fund,,
GA,Kennesaw,2024,Police,,
GA,Kennesaw,2025,General Fund,,
GA,Kennesaw,2025,Police,,
GA,Marietta,2018,General Fund,gf18,"$56,685,789.00"
GA,Marietta,2018,Police,p18,"$15,557,302.00"
GA,Marietta,2019,General Fund,gf19,"$59,738,151.00"
GA,Marietta,2019,Police,p19,"$16,560,071.00"
GA,Marietta,2020,General Fund,gf20,"$61,796,403.00"
GA,Marietta,2020,Police,p20,"$17,061,168.00"
GA,Marietta,2021,General Fund,gf21,"$61,203,899.00"
GA,Marietta,2021,Police,p21,"$17,849,143.00"
GA,Marietta,2022,General Fund,gf22,"$63,279,795.00"
GA,Marietta,2022,Police,p22,"$18,222,755.00"
GA,Marietta,2023,General Fund,gf23,"$68,281,471.00"
GA,Marietta,2023,Police,p23,"$19,740,978.00"
GA,Marietta,2024,General Fund,,"$73,711,060.00"
GA,Marietta,2024,Police,,"$21,555,251.00"
GA,Marietta,2025,General Fund,,
GA,Marietta,2025,Police,,
GA,Milledgeville,2018,General Fund,gf18,"$13,629,313.00"
GA,Milledgeville,2018,Police,p18,"$4,278,987.00"
GA,Milledgeville,2019,General Fund,gf19,"$13,868,442.00"
GA,Milledgeville,2019,Police,p19,"$4,409,467.00"
GA,Milledgeville,2020,General Fund,gf20,"$13,700,449.00"
GA,Milledgeville,2020,Police,p20,"$4,466,150.00"
GA,Milledgeville,2021,General Fund,gf21,"$12,773,704.00"
GA,Milledgeville,2021,Police,p21,"$4,475,435.00"
GA,Milledgeville,2022,General Fund,gf22,"$13,687,535.00"
GA,Milledgeville,2022,Police,p22,"$4,699,611.00"
GA,Milledgeville,2023,General Fund,gf23,"$14,403,339.00"
GA,Milledgeville,2023,Police,p23,"$4,837,425.00"
GA,Milledgeville,2024,General Fund,,
GA,Milledgeville,2024,Police,,
GA,Milledgeville,2025,General Fund,,
GA,Milledgeville,2025,Police,,
GA,Perry,2018,General Fund,gf18,"$13,723,500.00"
GA,Perry,2018,Police,p18,"$3,618,000.00"
GA,Perry,2019,General Fund,gf19,"$16,777,400.00"
GA,Perry,2019,Police,p19,"$4,206,000.00"
GA,Perry,2020,General Fund,gf20,"$17,371,400.00"
GA,Perry,2020,Police,p20,"$4,346,600.00"
GA,Perry,2021,General Fund,gf21,"$17,352,600.00"
GA,Perry,2021,Police,p21,"$4,654,100.00"
GA,Perry,2022,General Fund,gf22,"$19,621,100.00"
GA,Perry,2022,Police,p22,"$4,846,399.00"
GA,Perry,2023,General Fund,gf23,"$21,679,300.00"
GA,Perry,2023,Police,p23,"$5,149,600.00"
GA,Perry,2024,General Fund,,
GA,Perry,2024,Police,,
GA,Perry,2025,General Fund,,
GA,Perry,2025,Police,,
GA,Rome,2018,General Fund,gf18,"$21,328,510.00"
GA,Rome,2018,Police,p18,"$7,934,200.00"
GA,Rome,2019,General Fund,gf19,"$21,926,095.00"
GA,Rome,2019,Police,p19,"$8,142,630.00"
GA,Rome,2020,General Fund,gf20,"$22,610,512.00"
GA,Rome,2020,Police,p20,"$8,504,369.00"
GA,Rome,2021,General Fund,gf21,"$24,595,578.00"
GA,Rome,2021,Police,p21,"$9,472,472.00"
GA,Rome,2022,General Fund,gf22,"$27,216,030.00"
GA,Rome,2022,Police,p22,"$10,912,451.00"
GA,Rome,2023,General Fund,gf23,"$28,922,388.00"
GA,Rome,2023,Police,p23,"$11,305,030.00"
GA,Rome,2024,General Fund,,
GA,Rome,2024,Police,,
GA,Rome,2025,General Fund,,
GA,Rome,2025,Police,,
GA,Sandy Springs,2018,General Fund,gf18,"$106,082,932.00"
GA,Sandy Springs,2018,Police,p18,"$22,751,845.00"
GA,Sandy Springs,2019,General Fund,gf19,"$110,486,230.00"
GA,Sandy Springs,2019,Police,p19,"$22,880,045.00"
GA,Sandy Springs,2020,General Fund,gf20,"$116,158,600.00"
GA,Sandy Springs,2020,Police,p20,"$23,848,100.00"
GA,Sandy Springs,2021,General Fund,gf21,"$91,492,725.00"
GA,Sandy Springs,2021,Police,p21,"$22,228,900.00"
GA,Sandy Springs,2022,General Fund,gf22,"$107,317,777.00"
GA,Sandy Springs,2022,Police,p22,"$22,956,861.00"
GA,Sandy Springs,2023,General Fund,gf23,"$130,619,972.00"
GA,Sandy Springs,2023,Police,p23,"$27,026,039.00"
GA,Sandy Springs,2024,General Fund,,
GA,Sandy Springs,2024,Police,,
GA,Sandy Springs,2025,General Fund,,
GA,Sandy Springs,2025,Police,,
GA,Savannah,2018,General Fund,gf18,"$182,246,578.00"
GA,Savannah,2018,Police,p18,"$58,734,146.00"
GA,Savannah,2019,General Fund,gf19,"$199,943,286.00"
GA,Savannah,2019,Police,p19,"$59,114,940.00"
GA,Savannah,2020,General Fund,gf20,"$208,263,831.00"
GA,Savannah,2020,Police,p20,"$63,392,193.00"
GA,Savannah,2021,General Fund,gf21,"$200,615,813.00"
GA,Savannah,2021,Police,p21,"$63,799,116.00"
GA,Savannah,2022,General Fund,gf22,"$251,006,272.00"
GA,Savannah,2022,Police,p22,"$63,824,554.00"
GA,Savannah,2023,General Fund,gf23,"$238,985,149.00"
GA,Savannah,2023,Police,p23,"$70,079,886.00"
GA,Savannah,2024,General Fund,,"$274,736,829.00"
GA,Savannah,2024,Police,,"$67,838,692.00"
GA,Savannah,2025,General Fund,,
GA,Savannah,2025,Police,,
GA,Tifton,2018,General Fund,gf18,"$13,378,801.00"
GA,Tifton,2018,Police,p18,"$5,004,785.00"
GA,Tifton,2019,General Fund,gf19,"$13,965,064.00"
GA,Tifton,2019,Police,p19,"$4,819,400.00"
GA,Tifton,2020,General Fund,gf20,"$13,961,290.00"
GA,Tifton,2020,Police,p20,"$4,819,514.00"
GA,Tifton,2021,General Fund,gf21,"$14,263,297.00"
GA,Tifton,2021,Police,p21,"$4,926,864.00"
GA,Tifton,2022,General Fund,gf22,"$15,379,256.00"
GA,Tifton,2022,Police,p22,"$5,342,108.00"
GA,Tifton,2023,General Fund,gf23,"$16,193,884.00"
GA,Tifton,2023,Police,p23,"$5,632,668.00"
GA,Tifton,2024,General Fund,,
GA,Tifton,2024,Police,,
GA,Tifton,2025,General Fund,,
GA,Tifton,2025,Police,,
GA,Valdosta,2018,General Fund,gf18,"$35,175,671.48"
GA,Valdosta,2018,Police,p18,"$15,180,087.97"
GA,Valdosta,2019,General Fund,gf19,"$35,277,711.00"
GA,Valdosta,2019,Police,p19,"$15,886,534.00"
GA,Valdosta,2020,General Fund,gf20,"$36,465,728.00"
GA,Valdosta,2020,Police,p20,"$16,733,506.00"
GA,Valdosta,2021,General Fund,gf21,"$39,794,734.00"
GA,Valdosta,2021,Police,p21,"$17,364,549.00"
GA,Valdosta,2022,General Fund,gf22,"$38,431,960.00"
GA,Valdosta,2022,Police,p22,"$18,048,054.00"
GA,Valdosta,2023,General Fund,gf23,"$39,682,402.00"
GA,Valdosta,2023,Police,p23,"$17,266,469.00"
GA,Valdosta,2024,General Fund,,"$42,082,422.70"
GA,Valdosta,2024,Police,,"$17,995,052.00"
GA,Valdosta,2025,General Fund,,
GA,Valdosta,2025,Police,,
GA,Warner Robins,2018,General Fund,gf18,"$43,038,989.00"
GA,Warner Robins,2018,Police,p18,"$14,398,244.00"
GA,Warner Robins,2019,General Fund,gf19,"$43,950,167.00"
GA,Warner Robins,2019,Police,p19,"$14,904,450.00"
GA,Warner Robins,2020,General Fund,gf20,"$47,372,916.00"
GA,Warner Robins,2020,Police,p20,"$16,297,105.00"
GA,Warner Robins,2021,General Fund,gf21,"$47,836,985.00"
GA,Warner Robins,2021,Police,p21,"$16,048,784.00"
GA,Warner Robins,2022,General Fund,gf22,"$51,377,646.00"
GA,Warner Robins,2022,Police,p22,"$17,553,119.00"
GA,Warner Robins,2023,General Fund,gf23,"$55,085,501.00"
GA,Warner Robins,2023,Police,p23,"$16,764,436.00"
GA,Warner Robins,2024,General Fund,,
GA,Warner Robins,2024,Police,,
GA,Warner Robins,2025,General Fund,,
GA,Warner Robins,2025,Police,,
HI,Honolulu,2018,General Fund,gf18,"$1,399,796,465.00"
HI,Honolulu,2018,Police,p18,"$254,575,351.00"
HI,Honolulu,2019,General Fund,gf19,"$1,506,524,087.00"
HI,Honolulu,2019,Police,p19,"$266,423,307.00"
HI,Honolulu,2020,General Fund,gf20,"$1,663,001,694.00"
HI,Honolulu,2020,Police,p20,"$274,513,838.00"
HI,Honolulu,2021,General Fund,gf21,"$1,713,940,273.00"
HI,Honolulu,2021,Police,p21,"$283,434,803.00"
HI,Honolulu,2022,General Fund,gf22,"$1,673,197,107.00"
HI,Honolulu,2022,Police,p22,"$287,397,053.00"
HI,Honolulu,2023,General Fund,gf23,"$1,890,827,349.00"
HI,Honolulu,2023,Police,p23,"$298,956,287.00"
HI,Honolulu,2024,General Fund,,
HI,Honolulu,2024,Police,,
HI,Honolulu,2025,General Fund,,
HI,Honolulu,2025,Police,,
IA,Ames,2018,General Fund,gf18,"$35,906,473.00"
IA,Ames,2018,Police,p18,"$9,155,078.00"
IA,Ames,2019,General Fund,gf19,"$37,327,312.00"
IA,Ames,2019,Police,p19,"$9,550,728.00"
IA,Ames,2020,General Fund,gf20,"$38,689,394.00"
IA,Ames,2020,Police,p20,"$9,927,612.00"
IA,Ames,2021,General Fund,gf21,"$39,892,553.00"
IA,Ames,2021,Police,p21,"$10,321,990.00"
IA,Ames,2022,General Fund,gf22,"$40,112,482.00"
IA,Ames,2022,Police,p22,"$10,664,891.00"
IA,Ames,2023,General Fund,gf23,"$41,242,813.00"
IA,Ames,2023,Police,p23,"$10,833,598.00"
IA,Ames,2024,General Fund,,"$42,766,968.00"
IA,Ames,2024,Police,,"$11,337,051.00"
IA,Ames,2025,General Fund,,
IA,Ames,2025,Police,,
IA,Cedar Rapids,2018,General Fund,gf18,"$120,101,662.00"
IA,Cedar Rapids,2018,Police,p18,"$35,063,978.00"
IA,Cedar Rapids,2019,General Fund,gf19,"$122,325,369.00"
IA,Cedar Rapids,2019,Police,p19,"$35,654,156.00"
IA,Cedar Rapids,2020,General Fund,gf20,"$130,649,277.00"
IA,Cedar Rapids,2020,Police,p20,"$39,351,046.00"
IA,Cedar Rapids,2021,General Fund,gf21,"$139,565,362.00"
IA,Cedar Rapids,2021,Police,p21,"$42,594,304.00"
IA,Cedar Rapids,2022,General Fund,gf22,"$142,237,036.00"
IA,Cedar Rapids,2022,Police,p22,"$43,437,286.00"
IA,Cedar Rapids,2023,General Fund,gf23,"$146,917,799.00"
IA,Cedar Rapids,2023,Police,p23,"$44,200,597.00"
IA,Cedar Rapids,2024,General Fund,,
IA,Cedar Rapids,2024,Police,,
IA,Cedar Rapids,2025,General Fund,,
IA,Cedar Rapids,2025,Police,,
IA,Davenport,2018,General Fund,gf18,"$45,758,462.00"
IA,Davenport,2018,Police,p18,"$17,884,747.00"
IA,Davenport,2019,General Fund,gf19,"$47,024,492.00"
IA,Davenport,2019,Police,p19,"$18,178,346.00"
IA,Davenport,2020,General Fund,gf20,"$48,462,622.00"
IA,Davenport,2020,Police,p20,"$19,268,410.00"
IA,Davenport,2021,General Fund,gf21,"$49,435,595.00"
IA,Davenport,2021,Police,p21,"$19,254,407.00"
IA,Davenport,2022,General Fund,gf22,"$50,839,483.00"
IA,Davenport,2022,Police,p22,"$19,560,634.00"
IA,Davenport,2023,General Fund,gf23,"$55,592,215.00"
IA,Davenport,2023,Police,p23,"$20,008,361.00"
IA,Davenport,2024,General Fund,,
IA,Davenport,2024,Police,,
IA,Davenport,2025,General Fund,,
IA,Davenport,2025,Police,,
IA,Decorah,2018,General Fund,gf18,"$5,507,024.00"
IA,Decorah,2018,Police,p18,"$1,928,008.00"
IA,Decorah,2019,General Fund,gf19,"$5,657,422.00"
IA,Decorah,2019,Police,p19,"$1,989,287.00"
IA,Decorah,2020,General Fund,gf20,"$6,661,077.00"
IA,Decorah,2020,Police,p20,"$1,996,449.00"
IA,Decorah,2021,General Fund,gf21,"$6,763,873.00"
IA,Decorah,2021,Police,p21,"$1,684,819.00"
IA,Decorah,2022,General Fund,gf22,
IA,Decorah,2022,Police,p22,
IA,Decorah,2023,General Fund,gf23,
IA,Decorah,2023,Police,p23,
IA,Decorah,2024,General Fund,,
IA,Decorah,2024,Police,,
IA,Decorah,2025,General Fund,,
IA,Decorah,2025,Police,,
IA,Des Moines,2018,General Fund,gf18,"$168,866,090.00"
IA,Des Moines,2018,Police,p18,"$63,209,662.00"
IA,Des Moines,2019,General Fund,gf19,"$172,883,319.00"
IA,Des Moines,2019,Police,p19,"$66,321,521.00"
IA,Des Moines,2020,General Fund,gf20,"$181,836,916.00"
IA,Des Moines,2020,Police,p20,"$70,109,498.00"
IA,Des Moines,2021,General Fund,gf21,"$187,409,758.00"
IA,Des Moines,2021,Police,p21,"$72,580,599.00"
IA,Des Moines,2022,General Fund,gf22,"$195,971,150.00"
IA,Des Moines,2022,Police,p22,"$74,216,221.00"
IA,Des Moines,2023,General Fund,gf23,"$207,708,324.00"
IA,Des Moines,2023,Police,p23,"$75,872,325.00"
IA,Des Moines,2024,General Fund,,"$221,509,573.00"
IA,Des Moines,2024,Police,,"$78,146,930.00"
IA,Des Moines,2025,General Fund,,
IA,Des Moines,2025,Police,,
IA,Dubuque,2018,General Fund,gf18,"$63,108,207.00"
IA,Dubuque,2018,Police,p18,"$15,485,524.00"
IA,Dubuque,2019,General Fund,gf19,"$64,626,727.00"
IA,Dubuque,2019,Police,p19,"$15,960,712.00"
IA,Dubuque,2020,General Fund,gf20,"$66,431,013.00"
IA,Dubuque,2020,Police,p20,"$16,285,342.00"
IA,Dubuque,2021,General Fund,gf21,"$70,093,896.00"
IA,Dubuque,2021,Police,p21,"$16,614,672.00"
IA,Dubuque,2022,General Fund,gf22,"$75,721,941.00"
IA,Dubuque,2022,Police,p22,"$17,495,532.00"
IA,Dubuque,2023,General Fund,gf23,"$74,704,876.00"
IA,Dubuque,2023,Police,p23,"$17,173,429.00"
IA,Dubuque,2024,General Fund,,"$81,035,408.00"
IA,Dubuque,2024,Police,,"$18,151,643.00"
IA,Dubuque,2025,General Fund,,
IA,Dubuque,2025,Police,,
IA,Iowa City,2018,General Fund,gf18,"$56,563,227.00"
IA,Iowa City,2018,Police,p18,"$13,827,954.00"
IA,Iowa City,2019,General Fund,gf19,"$58,159,421.00"
IA,Iowa City,2019,Police,p19,"$14,419,896.00"
IA,Iowa City,2020,General Fund,gf20,"$59,191,007.00"
IA,Iowa City,2020,Police,p20,"$14,843,901.00"
IA,Iowa City,2021,General Fund,gf21,"$63,133,164.00"
IA,Iowa City,2021,Police,p21,"$15,667,193.00"
IA,Iowa City,2022,General Fund,gf22,"$63,527,009.00"
IA,Iowa City,2022,Police,p22,"$16,146,156.00"
IA,Iowa City,2023,General Fund,gf23,"$64,980,913.00"
IA,Iowa City,2023,Police,p23,"$16,391,387.00"
IA,Iowa City,2024,General Fund,,
IA,Iowa City,2024,Police,,
IA,Iowa City,2025,General Fund,,
IA,Iowa City,2025,Police,,
IA,Sioux City,2018,General Fund,gf18,"$57,458,162.00"
IA,Sioux City,2018,Police,p18,"$21,851,882.00"
IA,Sioux City,2019,General Fund,gf19,"$61,285,870.00"
IA,Sioux City,2019,Police,p19,"$22,649,749.00"
IA,Sioux City,2020,General Fund,gf20,"$62,287,208.00"
IA,Sioux City,2020,Police,p20,"$23,061,045.00"
IA,Sioux City,2021,General Fund,gf21,"$61,637,947.00"
IA,Sioux City,2021,Police,p21,"$23,152,699.00"
IA,Sioux City,2022,General Fund,gf22,"$65,335,831.00"
IA,Sioux City,2022,Police,p22,"$24,004,207.00"
IA,Sioux City,2023,General Fund,gf23,"$68,408,968.00"
IA,Sioux City,2023,Police,p23,"$24,478,411.00"
IA,Sioux City,2024,General Fund,,
IA,Sioux City,2024,Police,,
IA,Sioux City,2025,General Fund,,
IA,Sioux City,2025,Police,,
IA,Waterloo,2018,General Fund,gf18,"$55,760,992.00"
IA,Waterloo,2018,Police,p18,"$14,584,980.00"
IA,Waterloo,2019,General Fund,gf19,"$56,568,591.00"
IA,Waterloo,2019,Police,p19,"$14,718,238.00"
IA,Waterloo,2020,General Fund,gf20,"$58,769,707.00"
IA,Waterloo,2020,Police,p20,"$15,190,819.00"
IA,Waterloo,2021,General Fund,gf21,"$65,511,767.00"
IA,Waterloo,2021,Police,p21,"$16,635,526.00"
IA,Waterloo,2022,General Fund,gf22,"$73,760,252.00"
IA,Waterloo,2022,Police,p22,"$16,305,599.00"
IA,Waterloo,2023,General Fund,gf23,"$71,666,852.00"
IA,Waterloo,2023,Police,p23,"$18,938,566.00"
IA,Waterloo,2024,General Fund,,
IA,Waterloo,2024,Police,,
IA,Waterloo,2025,General Fund,,
IA,Waterloo,2025,Police,,
ID,Boise,2018,General Fund,gf18,"$217,780,709.00"
ID,Boise,2018,Police,p18,"$63,367,697.00"
ID,Boise,2019,General Fund,gf19,"$236,086,228.00"
ID,Boise,2019,Police,p19,"$66,867,208.00"
ID,Boise,2020,General Fund,gf20,"$241,323,293.00"
ID,Boise,2020,Police,p20,"$70,006,493.00"
ID,Boise,2021,General Fund,gf21,"$238,682,924.00"
ID,Boise,2021,Police,p21,"$71,179,598.00"
ID,Boise,2022,General Fund,gf22,"$276,244,703.00"
ID,Boise,2022,Police,p22,"$77,227,676.00"
ID,Boise,2023,General Fund,gf23,"$306,028,033.00"
ID,Boise,2023,Police,p23,"$84,487,908.00"
ID,Boise,2024,General Fund,,"$300,896,198.00"
ID,Boise,2024,Police,,"$95,294,593.00"
ID,Boise,2025,General Fund,,
ID,Boise,2025,Police,,
ID,Coeur D'Alene,2018,General Fund,gf18,"$38,430,152.00"
ID,Coeur D'Alene,2018,Police,p18,"$13,584,525.00"
ID,Coeur D'Alene,2019,General Fund,gf19,"$40,406,331.00"
ID,Coeur D'Alene,2019,Police,p19,"$14,557,464.00"
ID,Coeur D'Alene,2020,General Fund,gf20,"$42,779,932.00"
ID,Coeur D'Alene,2020,Police,p20,"$15,974,160.00"
ID,Coeur D'Alene,2021,General Fund,gf21,"$43,245,426.00"
ID,Coeur D'Alene,2021,Police,p21,"$16,726,168.00"
ID,Coeur D'Alene,2022,General Fund,gf22,"$46,428,959.00"
ID,Coeur D'Alene,2022,Police,p22,"$17,994,800.00"
ID,Coeur D'Alene,2023,General Fund,gf23,"$57,148,939.00"
ID,Coeur D'Alene,2023,Police,p23,"$22,027,527.00"
ID,Coeur D'Alene,2024,General Fund,,"$57,835,511.00"
ID,Coeur D'Alene,2024,Police,,"$21,839,291.00"
ID,Coeur D'Alene,2025,General Fund,,
ID,Coeur D'Alene,2025,Police,,
ID,Lewiston,2018,General Fund,gf18,"$26,429,050.00"
ID,Lewiston,2018,Police,p18,"$7,546,590.00"
ID,Lewiston,2019,General Fund,gf19,"$29,497,140.00"
ID,Lewiston,2019,Police,p19,"$8,012,610.00"
ID,Lewiston,2020,General Fund,gf20,"$30,290,010.00"
ID,Lewiston,2020,Police,p20,"$8,119,550.00"
ID,Lewiston,2021,General Fund,gf21,"$29,232,270.00"
ID,Lewiston,2021,Police,p21,"$8,544,370.00"
ID,Lewiston,2022,General Fund,gf22,"$33,172,060.00"
ID,Lewiston,2022,Police,p22,"$8,602,840.00"
ID,Lewiston,2023,General Fund,gf23,"$36,291,020.00"
ID,Lewiston,2023,Police,p23,"$9,264,750.00"
ID,Lewiston,2024,General Fund,,
ID,Lewiston,2024,Police,,
ID,Lewiston,2025,General Fund,,
ID,Lewiston,2025,Police,,
ID,Meridian,2018,General Fund,gf18,"$61,264,207.00"
ID,Meridian,2018,Police,p18,"$17,983,648.00"
ID,Meridian,2019,General Fund,gf19,"$59,745,024.00"
ID,Meridian,2019,Police,p19,"$19,784,276.00"
ID,Meridian,2020,General Fund,gf20,"$66,684,197.00"
ID,Meridian,2020,Police,p20,"$28,991,603.00"
ID,Meridian,2021,General Fund,gf21,"$65,629,085.00"
ID,Meridian,2021,Police,p21,"$23,312,139.00"
ID,Meridian,2022,General Fund,gf22,"$114,494,642.00"
ID,Meridian,2022,Police,p22,"$35,137,490.00"
ID,Meridian,2023,General Fund,gf23,"$87,143,177.00"
ID,Meridian,2023,Police,p23,"$30,493,108.00"
ID,Meridian,2024,General Fund,,
ID,Meridian,2024,Police,,
ID,Meridian,2025,General Fund,,
ID,Meridian,2025,Police,,
ID,Mountain Home,2018,General Fund,gf18,"$8,238,470.00"
ID,Mountain Home,2018,Police,p18,"$3,237,032.00"
ID,Mountain Home,2019,General Fund,gf19,"$9,562,237.00"
ID,Mountain Home,2019,Police,p19,"$3,140,326.00"
ID,Mountain Home,2020,General Fund,gf20,"$8,761,294.00"
ID,Mountain Home,2020,Police,p20,"$3,380,225.00"
ID,Mountain Home,2021,General Fund,gf21,"$12,271,863.00"
ID,Mountain Home,2021,Police,p21,"$3,550,472.00"
ID,Mountain Home,2022,General Fund,gf22,"$14,430,615.00"
ID,Mountain Home,2022,Police,p22,"$3,663,999.00"
ID,Mountain Home,2023,General Fund,gf23,
ID,Mountain Home,2023,Police,p23,
ID,Mountain Home,2024,General Fund,,
ID,Mountain Home,2024,Police,,
ID,Mountain Home,2025,General Fund,,
ID,Mountain Home,2025,Police,,
ID,Pocatello,2018,General Fund,gf18,"$35,291,268.00"
ID,Pocatello,2018,Police,p18,"$14,717,363.00"
ID,Pocatello,2019,General Fund,gf19,"$35,363,917.00"
ID,Pocatello,2019,Police,p19,"$15,513,086.00"
ID,Pocatello,2020,General Fund,gf20,"$37,111,433.00"
ID,Pocatello,2020,Police,p20,"$16,236,877.00"
ID,Pocatello,2021,General Fund,gf21,"$38,587,526.00"
ID,Pocatello,2021,Police,p21,"$16,028,890.00"
ID,Pocatello,2022,General Fund,gf22,"$37,535,629.00"
ID,Pocatello,2022,Police,p22,"$16,541,786.00"
ID,Pocatello,2023,General Fund,gf23,"$41,233,297.00"
ID,Pocatello,2023,Police,p23,"$17,734,647.00"
ID,Pocatello,2024,General Fund,,
ID,Pocatello,2024,Police,,
ID,Pocatello,2025,General Fund,,
ID,Pocatello,2025,Police,,
ID,Rexburg,2018,General Fund,gf18,"$11,938,800.00"
ID,Rexburg,2018,Police,p18,"$4,631,000.00"
ID,Rexburg,2019,General Fund,gf19,"$12,280,000.00"
ID,Rexburg,2019,Police,p19,"$4,866,000.00"
ID,Rexburg,2020,General Fund,gf20,"$12,910,100.00"
ID,Rexburg,2020,Police,p20,"$5,092,000.00"
ID,Rexburg,2021,General Fund,gf21,"$13,464,400.00"
ID,Rexburg,2021,Police,p21,"$5,311,000.00"
ID,Rexburg,2022,General Fund,gf22,"$20,779,400.00"
ID,Rexburg,2022,Police,p22,"$5,725,000.00"
ID,Rexburg,2023,General Fund,gf23,"$16,954,700.00"
ID,Rexburg,2023,Police,p23,"$6,637,000.00"
ID,Rexburg,2024,General Fund,,
ID,Rexburg,2024,Police,,
ID,Rexburg,2025,General Fund,,
ID,Rexburg,2025,Police,,
IL,Aurora,2018,General Fund,gf18,"$177,412,009.00"
IL,Aurora,2018,Police,p18,"$70,861,852.00"
IL,Aurora,2019,General Fund,gf19,"$181,945,797.00"
IL,Aurora,2019,Police,p19,"$72,330,200.00"
IL,Aurora,2020,General Fund,gf20,"$195,584,172.00"
IL,Aurora,2020,Police,p20,"$77,342,501.00"
IL,Aurora,2021,General Fund,gf21,"$193,770,617.00"
IL,Aurora,2021,Police,p21,"$78,583,932.00"
IL,Aurora,2022,General Fund,gf22,"$204,973,857.00"
IL,Aurora,2022,Police,p22,"$79,186,416.00"
IL,Aurora,2023,General Fund,gf23,"$224,861,872.00"
IL,Aurora,2023,Police,p23,"$89,653,053.00"
IL,Aurora,2024,General Fund,,
IL,Aurora,2024,Police,,
IL,Aurora,2025,General Fund,,
IL,Aurora,2025,Police,,
IL,Bradley,2018,General Fund,gf18,"$13,069,840.00"
IL,Bradley,2018,Police,p18,"$5,401,214.00"
IL,Bradley,2019,General Fund,gf19,"$14,053,568.00"
IL,Bradley,2019,Police,p19,"$5,492,209.00"
IL,Bradley,2020,General Fund,gf20,"$12,895,985.00"
IL,Bradley,2020,Police,p20,"$7,352,005.00"
IL,Bradley,2021,General Fund,gf21,"$14,356,542.00"
IL,Bradley,2021,Police,p21,"$6,669,589.00"
IL,Bradley,2022,General Fund,gf22,"$15,554,249.00"
IL,Bradley,2022,Police,p22,"$7,291,662.00"
IL,Bradley,2023,General Fund,gf23,"$18,799,211.00"
IL,Bradley,2023,Police,p23,"$7,174,094.00"
IL,Bradley,2024,General Fund,,
IL,Bradley,2024,Police,,
IL,Bradley,2025,General Fund,,
IL,Bradley,2025,Police,,
IL,Champaign,2018,General Fund,gf18,"$88,440,790.00"
IL,Champaign,2018,Police,p18,"$24,334,588.00"
IL,Champaign,2019,General Fund,gf19,"$88,407,931.00"
IL,Champaign,2019,Police,p19,"$25,649,437.00"
IL,Champaign,2020,General Fund,gf20,"$90,939,194.00"
IL,Champaign,2020,Police,p20,"$26,991,802.00"
IL,Champaign,2021,General Fund,gf21,"$91,031,245.00"
IL,Champaign,2021,Police,p21,"$27,967,998.00"
IL,Champaign,2022,General Fund,gf22,"$94,051,575.00"
